nmi.HCD.seq,nmi.HCD2.seq,nmi.sp.seq,ncl.NB.seq,ncl.HCD.seq,ncl.HCD2.seq,K.seq,coclust.HCD.seq,coclust.HCD2.seq,coclust.sp.seq,coclust.true.HCD.seq,coclust.true.HCD2.seq,coclust.true.sp.seq,coclust.false.HCD.seq,coclust.false.HCD2.seq,coclust.false.sp.seq,size.var,size.ratio,ncl.P.HCD,ncl.P.HCD2,ncl.P.sp,P.err.HCD,P.err.HCD2,P.err.sp,Scaled.FP.HCD,Scaled.FP.HCD2,Scaled.FP.sp,Standard.FP.HCD,Standard.FP.HCD2,Standard.FP.sp,bin.err.HCD.seq,bin.err.HCD2.seq,bin.err.HCD.P.seq,bin.err.HCD2.P.seq,bin.err.sp.P.seq,mega2.nmi.sp.seq,mega4.nmi.sp.seq,mega2.nmi.HCD.seq,mega2.nmi.HCD2.seq,mega4.nmi.HCD.seq,mega4.nmi.HCD2.seq,mega2.coclust.HCD.seq,mega2.coclust.HCD2.seq,mega2.coclust.sp.seq,mega2.acc.HCD.seq,mega2.acc.HCD2.seq,mega2.acc.sp.seq,mega4.coclust.HCD.seq,mega4.coclust.HCD2.seq,mega4.coclust.sp.seq,mega4.acc.HCD.seq,mega4.acc.HCD2.seq,mega4.acc.sp.seq,sp2.acc.seq,sp4.acc.seq,mega2.nmi.HCD.varimax.seq,mega4.nmi.HCD.varimax.seq,mega2.nmi.sp.varimax.seq,mega4.nmi.sp.varimax.seq,ncl.P.HCD.varimax.seq,ncl.P.sp.varimax.seq,P.err.HCD.varimax.seq,P.err.sp.varimax.seq,bin.err.HCD.varimax.seq,bin.err.HCD.varimax.P.seq,bin.err.sp.varimax.P.seq,mega2.coclust.HCD.varimax.seq,mega2.coclust.sp.varimax.seq,mega2.acc.HCD.varimax.seq,mega2.acc.sp.varimax.seq,sp2.varimax.acc.seq,mega4.coclust.HCD.varimax.seq,mega4.coclust.sp.varimax.seq,mega4.acc.HCD.varimax.seq,mega4.acc.sp.varimax.seq,sp4.varimax.acc.seq,nmi.HCD.varimax.seq,nmi.sp.varimax.seq,ncl.HCD.varimax.seq,id
0.943103371601666,0.948070347581729,0.931718222212608,8,8,8,8,0.994439453125,0.9948998046875,0.9927751953125,0.977784375,0.9796453125,0.9711828125,0.00318125,0.00292098214285714,0.00414017857142857,0,1,8,8,8,0.0121027089265391,0.0111204312435558,0.0156163814499348,0,0,0,0,0,0,0.00120358157467532,0.001103938379329,0.00120358157467532,0.001103938379329,0.00156381053841991,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,8,8,0.0121027089265391,0.0136978994274904,0.00120358157467532,0.00120358157467532,0.0013670606737013,1,1,1,1,1,1,1,1,1,1,0.943103371601666,0.938142845046616,8,83
0.807717743173007,0.815380639781991,0.741586638064695,10,16,16,16,0.980519140625,0.9814611328125,0.9711181640625,0.84445625,0.852940625,0.774178125,0.01041,0.00997083333333333,0.0157525,0,1,16,16,16,0.0546389459287903,0.0524150946793718,0.0817529050135171,0,0,0,0,0,0,0.0041214932125307,0.00400475113108668,0.0041214932125307,0.00400475113108668,0.0107507164400598,0.960210909778246,0.971954312586663,1,1,1,1,1,1,0.9956345703125,1,1,0,1,1,0.9971916015625,1,1,0,1,1,1,1,0.771523545748486,0.800697903167433,16,16,0.0546389459287903,0.136568780273044,0.0041214932125307,0.0041214932125307,0.0536798265437165,1,0.9650095703125,1,0.9821875,1,1,0.9708138671875,1,0.9703125,1,0.807717743173007,0.671545514223317,16,83
0.626122630102353,0.638808202233546,0.470934310548459,9,16,16,32,0.9571267578125,0.9580583984375,0.93885625,0.8156625,0.83158125,0.6095875,0.0383098790322581,0.0378616935483871,0.0505221774193548,0,1,16,16,16,0.1135255499857,0.107346575637721,0.216705007300611,0,0,0,0,0,0,0.0160391544964948,0.0146899414076009,0.0160391544964948,0.0146899414076009,0.078030882027456,0.782428546131618,0.773572633065992,1,1,0.984288121830462,0.993715711250739,1,1,0.9638048828125,1,1,0,0.9984400390625,0.99937578125,0.9637490234375,0.9984375,0.999375,0,1,0.99875,1,0.984288121830462,0.687088725731694,0.676044999945494,16,16,0.1135255499857,0.224889897301458,0.0160391544964948,0.0160391544964948,0.100228289185982,1,0.94062578125,1,0.969375,1,0.9984400390625,0.944032421875,0.9984375,0.941875,0.998125,0.626122630102353,0.474741510080324,16,83
0.458280813874702,0.474150186291211,0.291272495046538,8,16,16,64,0.9434302734375,0.9440591796875,0.9309685546875,0.6978125,0.7269875,0.3901875,0.0526710317460317,0.0524952380952381,0.0604476190476191,0,1,16,16,16,0.181454199124855,0.172389311588381,0.297895285968131,0,0,0,0,0,0,0.041040448608328,0.0383707857485345,0.041040448608328,0.0383707857485345,0.165263646793473,0.564721981905392,0.576520307402999,0.99247432929296,0.99247432929296,0.926295445206554,0.933656389755432,0.9993751953125,0.9993751953125,0.90838203125,0.9996875,0.9996875,0,0.9907123046875,0.9919396484375,0.9205435546875,0.990625,0.991875,0,0.9996875,0.991875,0.99247432929296,0.926295445206554,0.318134486665178,0.374236199364591,16,16,0.181454199124855,0.310756889539458,0.041040448608328,0.041040448608328,0.325644671040291,0.9993751953125,0.7888,0.9996875,0.88,0.9996875,0.9907123046875,0.829602734375,0.990625,0.81125,0.99125,0.458280813874702,0.285286408330041,16,83
0.993715711250739,0.993094827067085,0.993094827067085,4,4,4,4,0.99937578125,0.999375390625,0.999375390625,0.998753125,0.9987515625,0.9987515625,0.000416666666666667,0.000416666666666667,0.000416666666666667,0,1,4,4,4,0.00123843484533765,0.00122621194302089,0.00122621194302089,0,0,0,0,0,0,0.00016658327079777,0.000166687515648082,0.00016658327079777,0.000166687515648082,0.000166687515648082,1,0.993094827067085,1,1,0.993715711250739,0.993094827067085,1,1,1,1,1,0,0.99937578125,0.999375390625,0.999375390625,0.999375,0.999375,0,1,0.999375,1,0.993715711250739,1,0.99654144353651,4,4,0.00123843484533765,0.000654936461738409,0.00016658327079777,0.00016658327079777,8.33437578240409e-05,1,1,1,1,1,0.99937578125,0.9996876953125,0.999375,0.9996875,0.9996875,0.993715711250739,0.99654144353651,4,84
0.942192939285236,0.941812397667368,0.936165792386083,8,8,8,8,0.994294140625,0.994285546875,0.9935267578125,0.977221875,0.9772109375,0.9742140625,0.00326696428571429,0.00327522321428571,0.00371428571428571,0,1,8,8,8,0.0131896519892292,0.013262916142437,0.014481990712057,0,0,0,0,0,0,0.00150508996212121,0.00150711918290043,0.00150508996212121,0.00150711918290043,0.00153671198593074,1,0.99654144353651,1,1,0.993094827067085,0.993094827067085,1,1,1,1,1,0,0.999375390625,0.999375390625,0.9996876953125,0.999375,0.999375,0,1,0.9996875,1,0.993094827067085,1,0.99654144353651,8,8,0.0131896519892292,0.016068868907315,0.00150508996212121,0.00150508996212121,0.00170065611471862,1,1,1,1,1,0.999375390625,0.9996876953125,0.999375,0.9996875,0.999375,0.942192939285236,0.929454975820747,8,84
0.824271933085546,0.82454938503793,0.727335472771513,11,16,16,16,0.982703125,0.9825765625,0.967851171875,0.862075,0.86149375,0.748321875,0.009255,0.00935125,0.0175135416666667,0,1,16,16,16,0.0498854810477573,0.0502764092811175,0.0845093269558551,0,0,0,0,0,0,0.00364008295613668,0.00366715686262144,0.00364008295613668,0.00366715686262144,0.0105750754144247,0.986237167638268,0.965791669773085,1,1,1,1,1,1,0.99875078125,1,1,0,1,1,0.996264453125,1,1,0,1,1,1,1,0.884127291721995,0.860327559173035,16,16,0.0498854810477573,0.107491302773557,0.00364008295613668,0.00364008295613668,0.0294743589736058,1,0.9857283203125,1,0.9928125,1,1,0.9815076171875,1,0.98125,1,0.824271933085546,0.721753851390694,16,84
0.646400811779491,0.658475423952596,0.516116409418325,10,16,16,32,0.9586865234375,0.95944140625,0.9442501953125,0.8402875,0.85539375,0.63659375,0.0374941532258065,0.0372022177419355,0.0458254032258065,0,1,16,16,16,0.104574613002849,0.0992833516091892,0.166403597206752,0,0,0,0,0,0,0.0147426262468401,0.0137057716271787,0.0147426262468401,0.0137057716271787,0.0371938688893092,0.917547708503742,0.879400470047637,1,1,0.978945633300982,0.986854903893609,1,1,0.9906689453125,1,1,0,0.9978173828125,0.998751953125,0.9848775390625,0.9978125,0.99875,0,1,0.9984375,1,0.978945633300982,0.616555006582726,0.630072544813672,16,16,0.104574613002849,0.217654843379983,0.0147426262468401,0.0147426262468401,0.110512943003108,1,0.92435078125,1,0.960625,1,0.9978173828125,0.933753125,0.9978125,0.9303125,0.99875,0.646400811779491,0.489557645797786,16,84
0.468051819953346,0.480227830999639,0.304343902926203,8,16,16,64,0.94387890625,0.9445296875,0.930577734375,0.7081625,0.731975,0.425075,0.0523795634920635,0.0520964285714286,0.0613984126984127,0,1,16,16,16,0.174923072627931,0.169749987916002,0.288190811328772,0,0,0,0,0,0,0.0392594325437226,0.0378437653670856,0.0392594325437226,0.0378437653670856,0.158224687174631,0.557380282184569,0.577970571508866,0.973123204441524,0.973123204441524,0.935175340655219,0.927126370980826,0.997503125,0.997503125,0.9005125,0.99875,0.99875,0,0.9925509765625,0.9913267578125,0.91568515625,0.9925,0.99125,0,0.99875,0.9909375,0.973123204441524,0.935175340655219,0.379301966215709,0.311698450968365,16,16,0.174923072627931,0.291737676913668,0.0392594325437226,0.0392594325437226,0.270319825404309,0.997503125,0.82906328125,0.99875,0.905625,0.99875,0.9925509765625,0.802794921875,0.9925,0.7328125,0.9915625,0.468051819953346,0.316772055768595,16,84
0.99654144353651,0.99654144353651,0.99654144353651,4,4,4,4,0.9996876953125,0.9996876953125,0.9996876953125,0.99937578125,0.99937578125,0.99937578125,0.000208333333333333,0.000208333333333333,0.000208333333333333,0,1,4,4,4,0.000647121565357368,0.000647121565357368,0.000647121565357368,0,0,0,0,0,0,8.33437578240409e-05,8.33437578240409e-05,8.33437578240409e-05,8.33437578240409e-05,8.33437578240409e-05,1,0.99654144353651,1,1,0.99654144353651,0.99654144353651,1,1,1,1,1,0,0.9996876953125,0.9996876953125,0.9996876953125,0.9996875,0.9996875,0,1,0.9996875,1,0.99654144353651,1,0.99654144353651,4,4,0.000647121565357368,0.000647121565357368,8.33437578240409e-05,8.33437578240409e-05,8.33437578240409e-05,1,1,1,1,1,0.9996876953125,0.9996876953125,0.9996875,0.9996875,0.9996875,0.99654144353651,0.99654144353651,4,85
0.943621523756912,0.946231978793962,0.936997123626415,8,8,8,8,0.994446875,0.994755859375,0.9936884765625,0.97780625,0.9790375,0.9747921875,0.00317589285714286,0.00299866071428571,0.00361205357142857,0,1,8,8,8,0.0122151375276956,0.0115841553678977,0.0142862544840763,0,0,0,0,0,0,0.00120197510822511,0.00113509537337662,0.00120197510822511,0.00113509537337662,0.00150136972402597,1,0.99654144353651,1,1,1,1,1,1,1,1,1,0,1,1,0.9996876953125,1,1,0,1,1,1,1,1,0.99654144353651,8,8,0.0122151375276956,0.0123036264539255,0.00120197510822511,0.00120197510822511,0.00130415482954545,1,1,1,1,1,1,0.9996876953125,1,0.9996875,1,0.943621523756912,0.944048323965414,8,85
0.656460952095087,0.656315028986922,0.485012325591192,10,16,16,32,0.9596416015625,0.9594759765625,0.941931640625,0.855325,0.854025,0.59075,0.0369933467741935,0.0371223790322581,0.0467399193548387,0,1,16,16,16,0.0979548738687317,0.0989740088662726,0.192026862031999,0,0,0,0,0,0,0.0137868333912244,0.0139336362105314,0.0137868333912244,0.0139336362105314,0.0560979605458291,0.810685735461297,0.81328943219388,1,1,0.981499726884026,0.979098416374706,1,1,0.972878125,1,1,0,0.998130078125,0.9978197265625,0.9724615234375,0.998125,0.9978125,0,1,0.9978125,1,0.981499726884026,0.666102737049748,0.661524892376078,16,16,0.0979548738687317,0.217603423975566,0.0137868333912244,0.0137868333912244,0.0949043959561006,1,0.939453125,1,0.96875,1,0.998130078125,0.9410537109375,0.998125,0.93875,0.998125,0.656460952095087,0.486438852454077,16,85
0.479747926494773,0.490644891693688,0.293494833778712,8,16,16,64,0.9445349609375,0.9447783203125,0.9305892578125,0.727075,0.745975,0.4106125,0.0520132936507937,0.0520660714285714,0.0611571428571429,0,1,16,16,16,0.168727087625616,0.162252810572186,0.291828262420369,0,0,0,0,0,0,0.0368637642744788,0.0337796431879987,0.0368637642744788,0.0337796431879987,0.166410783561886,0.561229415762289,0.555721197684079,0.986237167638268,1,0.926190795476607,0.942815786905573,0.99875078125,1,0.907253125,0.999375,1,0,0.9910158203125,0.99317265625,0.912052734375,0.9909375,0.993125,0,1,0.99125,1,0.936527234016294,0.0570242267187916,0.316260628604882,16,16,0.166763212457995,0.304629801041141,0.0352062387291382,0.0352062387291382,0.424033625198917,1,0.56984453125,1,0.686875,1,0.9922494140625,0.7850025390625,0.9921875,0.4428125,0.989375,0.481751038088271,0.293172480321723,16,85
1,1,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,4,4,4,2.30255281995261e-05,2.30255281995261e-05,2.30255281995261e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,4,2.30255281995261e-05,2.30255281995261e-05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,86
0.943109403707104,0.949695425060406,0.939847947614501,8,8,8,8,0.994438671875,0.9952076171875,0.9941359375,0.9777875,0.9808453125,0.976559375,0.00318258928571429,0.002740625,0.003353125,0,1,8,8,8,0.0121432041708607,0.0105539945747362,0.0131910683135538,0,0,0,0,0,0,0.00120375067640693,0.00103731229707792,0.00120375067640693,0.00103731229707792,0.00140434760551948,1,0.99654144353651,1,1,1,1,1,1,1,1,1,0,1,1,0.9996876953125,1,1,0,1,1,1,1,1,1,8,8,0.0121432041708607,0.0124868877190176,0.00120375067640693,0.00120375067640693,0.00123676778950216,1,1,1,1,1,1,1,1,1,1,0.943109403707104,0.941546624475043,8,86
0.793513160696851,0.809960103998687,0.687625800909524,9,16,16,16,0.978403515625,0.9801470703125,0.9611361328125,0.82758125,0.842996875,0.699840625,0.0115416666666667,0.0107095833333333,0.0214441666666667,0,1,16,16,16,0.0583288070451731,0.0525195921352378,0.101810922390975,0,0,0,0,0,0,0.00447070135731531,0.0038943438912714,0.00447070135731531,0.0038943438912714,0.0115108597281205,0.98500563922448,0.980883902170627,1,1,1,1,1,1,0.99875078125,1,1,0,1,1,0.9981279296875,1,1,0,1,1,1,1,0.724693926348666,0.572067714539297,16,16,0.0583288070451731,0.154860682963557,0.00447070135731531,0.00447070135731531,0.0700049019591561,1,0.9530330078125,1,0.9759375,1,1,0.8803103515625,1,0.8421875,1,0.793513160696851,0.632708564764601,16,86
0.613639211210481,0.627296263376005,0.473901864729564,8,16,16,32,0.955896875,0.9570560546875,0.9405400390625,0.7960125,0.81570625,0.569375,0.038945564516129,0.0383842741935484,0.0474868951612903,0,1,16,16,16,0.118385364731521,0.111802044246629,0.189495045194398,0,0,0,0,0,0,0.0165749900943827,0.0157327757034519,0.0165749900943827,0.0157327757034519,0.044018943900946,0.893701223371703,0.879354089020745,1,1,0.984289240087568,0.984056500404825,1,1,0.9869611328125,1,1,0,0.9984408203125,0.9984400390625,0.9851630859375,0.9984375,0.9984375,0,1,0.99875,1,0.984289240087568,0.560590175182735,0.575907299597524,16,16,0.118385364731521,0.248234339889219,0.0165749900943827,0.0165749900943827,0.13170530458583,1,0.9066892578125,1,0.9509375,1,0.9984408203125,0.9197595703125,0.9984375,0.915,0.9984375,0.613639211210481,0.436368679960148,16,86
0.455738820237708,0.464298914840674,0.318064478041053,8,15,15,64,0.9363208984375,0.9367892578125,0.9289609375,0.720925,0.734675,0.42665,0.0602601190476191,0.0600025793650794,0.063065873015873,0,1,15,15,15,0.180436816127927,0.17495353108378,0.255281958824421,0,0,0,0,0,0,0.0428112193312584,0.0406315228668346,0.0428112193312584,0.0406315228668346,0.106033345171053,0.752269002705024,0.718553313809497,0.973123204441524,0.980501465715515,0.919716773040789,0.927738454181591,0.997503125,0.9981267578125,0.95960078125,0.99875,0.9990625,0,0.990394921875,0.9913177734375,0.9546162109375,0.9903125,0.99125,0,0.9990625,0.990625,0.986237167638268,0.92611261568704,0.341980725185741,0.363871594351626,15,15,0.179886572893813,0.300709780329448,0.0418681697711977,0.0418681697711977,0.267165728635464,0.99875078125,0.80713203125,0.999375,0.891875,0.999375,0.9910125,0.8398822265625,0.9909375,0.82,0.99,0.455485353308867,0.292481890903362,15,86
0.99654144353651,1,1,4,4,4,4,0.9996876953125,1,1,0.99937578125,1,1,0.000208333333333333,0,0,0,1,4,4,4,0.000754170249359536,0.000171615615377323,0.000171615615377323,0,0,0,0,0,0,8.33437578240409e-05,0,8.33437578240409e-05,0,0,1,1,1,1,0.99654144353651,1,1,1,1,1,1,0,0.9996876953125,1,1,0.9996875,1,0,1,1,1,0.99654144353651,1,1,4,4,0.000754170249359536,0.000171615615377323,8.33437578240409e-05,8.33437578240409e-05,0,1,1,1,1,1,0.9996876953125,1,0.9996875,1,1,0.99654144353651,1,4,87
0.937472432482469,0.943633159927147,0.924818855185068,8,8,8,8,0.9936958984375,0.9944515625,0.99201875,0.9747859375,0.977815625,0.96820625,0.00360267857142857,0.003171875,0.00457946428571429,0,1,8,8,8,0.0140682012029834,0.0124289025208293,0.018038703951444,0,0,0,0,0,0,0.00136452414772727,0.0012009604978355,0.00136452414772727,0.0012009604978355,0.00186193689123377,1,0.99654144353651,1,1,1,1,1,1,1,1,1,0,1,1,0.9996876953125,1,1,0,1,1,1,1,1,0.99654144353651,8,8,0.0140682012029834,0.0151719493767163,0.00136452414772727,0.00136452414772727,0.00156719257305195,1,1,1,1,1,1,0.9996876953125,1,0.9996875,1,0.937472432482469,0.933908121640397,8,87
0.818130498642641,0.83321606523852,0.766232294588377,11,16,16,16,0.9820126953125,0.9840021484375,0.974162109375,0.856190625,0.8725375,0.80351875,0.00959916666666667,0.008566875,0.0144616666666667,0,1,16,16,16,0.0516310510459823,0.0467886132918733,0.0755692055595966,0,0,0,0,0,0,0.00371248114617949,0.00332861990939002,0.00371248114617949,0.00332861990939002,0.00740550527873829,1,0.981499726884026,1,1,1,1,1,1,1,1,1,0,1,1,0.998130078125,1,1,0,1,1,1,1,0.894928105560191,0.889126096739329,16,16,0.0516310510459823,0.104311665574637,0.00371248114617949,0.00371248114617949,0.0274257541470935,1,0.98634453125,1,0.993125,1,1,0.9848296875,1,0.9846875,1,0.818130498642641,0.723844034761223,16,87
0.646243851758823,0.648466430241488,0.505606293280402,8,16,16,32,0.9588419921875,0.9590853515625,0.94109609375,0.8415875,0.8460625,0.645675,0.0373756048387097,0.03726875,0.0493741935483871,0,1,16,16,16,0.10375508723398,0.103226583099393,0.182190187741287,0,0,0,0,0,0,0.0146200251938382,0.0148840508958554,0.0146200251938382,0.0148840508958554,0.0425474482032585,0.906018311331161,0.878262120270297,1,1,0.978104243509897,0.975710591563401,1,1,0.98881328125,1,1,0,0.9978173828125,0.997506640625,0.9833919921875,0.9978125,0.9975,0,1,0.9975,1,0.978104243509897,0.668670059193702,0.673767600816565,16,16,0.10375508723398,0.218380858949295,0.0146200251938382,0.0146200251938382,0.0939403589316489,1,0.9376970703125,1,0.9678125,1,0.9978173828125,0.9448677734375,0.9978125,0.9428125,0.9975,0.646243851758823,0.483838057284599,16,87
0.4877825348226,0.491562830554858,0.311772622651616,8,16,16,64,0.945124609375,0.9449310546875,0.931746484375,0.747,0.7509875,0.4068125,0.0517305555555556,0.0519904761904762,0.0599212301587302,0,1,16,16,16,0.163731077737915,0.162597075017336,0.266455713791339,0,0,0,0,0,0,0.0363845554878487,0.035372076661591,0.0363845554878487,0.035372076661591,0.133503155563995,0.711424251889282,0.644269756135759,0.978815631995247,0.986237167638268,0.926661561269818,0.930794401521325,0.9981267578125,0.99875078125,0.95125,0.9990625,0.999375,0,0.9913205078125,0.9916294921875,0.9341109375,0.99125,0.9915625,0,0.999375,0.989375,0.986237167638268,0.924466540502944,0.330088299609426,0.385781408099857,16,16,0.164076201758933,0.304630726630167,0.0364342112443729,0.0364342112443729,0.321660052713512,0.99875078125,0.79934453125,0.999375,0.886875,0.999375,0.990708984375,0.8302853515625,0.990625,0.814375,0.98875,0.486650801902531,0.29235751930352,16,87
1,1,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,4,4,4,5.86413897621113e-05,5.86413897621113e-05,5.86413897621113e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,4,5.86413897621113e-05,5.86413897621113e-05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,88
0.95607308798426,0.96679667990608,0.95634259619127,8,8,8,8,0.99597109375,0.9970501953125,0.995973046875,0.9839,0.9882171875,0.983909375,0.00230446428571429,0.00168794642857143,0.00230357142857143,0,1,8,8,8,0.00898355484500872,0.00662268501533507,0.0089760725740771,0,0,0,0,0,0,0.00087205762987013,0.000638485863095238,0.00087205762987013,0.000638485863095238,0.000871634875541126,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.99654144353651,8,8,0.00898355484500872,0.0103926926934769,0.00087205762987013,0.00087205762987013,0.00110744724025974,1,1,1,1,1,1,0.9996876953125,1,0.9996875,1,0.95607308798426,0.951225709438946,8,88
0.81715885352289,0.824487490237501,0.756178602532217,11,16,16,16,0.981748828125,0.982481640625,0.9720322265625,0.85425625,0.860578125,0.78904375,0.00975166666666667,0.00939145833333333,0.0157685416666667,0,1,16,16,16,0.0522345829649563,0.0495746448881543,0.0778532840255413,0,0,0,0,0,0,0.00385331825023528,0.00344302413261391,0.00385331825023528,0.00344302413261391,0.00746926847637133,0.99247432929296,0.989660089217467,1,1,0.99654144353651,1,1,1,0.9993751953125,1,1,0,0.9996876953125,1,0.9990630859375,0.9996875,1,0,1,0.9996875,1,0.99654144353651,0.898501928813379,0.887127440418926,16,16,0.0522345829649563,0.102526623116358,0.00385331825023528,0.00385331825023528,0.0268726998484651,1,0.9869611328125,1,0.9934375,1,0.9996876953125,0.9847986328125,0.9996875,0.9846875,0.9996875,0.81715885352289,0.726996078218667,16,88
0.654552505865194,0.656498351997306,0.490994681604543,9,16,16,32,0.9595623046875,0.9593087890625,0.9395318359375,0.85329375,0.85151875,0.6124,0.0370096774193548,0.0372141129032258,0.0499155241935484,0,1,16,16,16,0.0981703985454127,0.0987205112087737,0.192906128658607,0,0,0,0,0,0,0.0136109813758094,0.0134539175737115,0.0136109813758094,0.0134539175737115,0.053922809107705,0.8629655063014,0.831737650336025,1,1,0.984057618527275,0.983442178382343,1,1,0.9820392578125,1,1,0,0.9984408203125,0.9984400390625,0.9766341796875,0.9984375,0.9984375,0,1,0.9978125,1,0.984057618527275,0.684607112557992,0.685236399010562,16,16,0.0981703985454127,0.210256193458301,0.0136109813758094,0.0136109813758094,0.0970998216812151,1,0.93828203125,1,0.968125,1,0.9984408203125,0.944910546875,0.9984375,0.943125,0.99875,0.654552505865194,0.488866626315571,16,88
0.476354191778512,0.481687746286766,0.318906473514238,8,16,16,64,0.9445767578125,0.9445541015625,0.9295890625,0.7297625,0.7366,0.446825,0.0520134920634921,0.0521450396825397,0.0627480158730159,0,1,16,16,16,0.170284759783255,0.167277779188044,0.2618580807107,0,0,0,0,0,0,0.0376470548048603,0.0363522143590009,0.0376470548048603,0.0363522143590009,0.138568828204858,0.644263703896616,0.64981112556017,0.978815631995247,0.978815631995247,0.935384542065192,0.935376356631141,0.9981267578125,0.9981267578125,0.93245,0.9990625,0.9990625,0,0.9925552734375,0.9925494140625,0.9378541015625,0.9925,0.9925,0,0.9990625,0.991875,0.973123204441524,0.932733622159085,0.325612522400443,0.318249502096214,16,16,0.17058036611543,0.302669378653064,0.0381275954856936,0.0381275954856936,0.371912941904498,0.997503125,0.7888,0.99875,0.88,0.99875,0.9922466796875,0.7759189453125,0.9921875,0.5825,0.991875,0.475846865117231,0.292587183376785,16,88
1,0.99654144353651,1,4,4,4,4,1,0.9996876953125,1,1,0.99937578125,1,0,0.000208333333333333,0,0,1,4,4,4,8.86200776118641e-05,0.000661556904095732,8.86200776118641e-05,0,0,0,0,0,0,0,8.33437578240409e-05,0,8.33437578240409e-05,0,1,1,1,1,1,0.99654144353651,1,1,1,1,1,0,1,0.9996876953125,1,1,0.9996875,0,1,1,1,1,1,1,4,4,8.86200776118641e-05,8.86200776118641e-05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,89
0.94000543883817,0.943694320673462,0.934594481887622,8,8,8,8,0.9939837890625,0.994441796875,0.9933755859375,0.9759984375,0.977815625,0.9735390625,0.003446875,0.00318303571428571,0.003790625,0,1,8,8,8,0.0131032061431869,0.0121185736287702,0.0143967360325597,0,0,0,0,0,0,0.00130221015963203,0.00120307426948052,0.00130221015963203,0.00120307426948052,0.00143385585768398,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,8,8,0.0131032061431869,0.0134559172946097,0.00130221015963203,0.00130221015963203,0.00133497362012987,1,1,1,1,1,1,1,1,1,1,0.94000543883817,0.93807637214851,8,89
0.806156428356228,0.812069522105383,0.729766726424141,10,16,16,16,0.9804947265625,0.98112265625,0.9690234375,0.844121875,0.850259375,0.76120625,0.01041375,0.010153125,0.0171220833333333,0,1,16,16,16,0.0555140583467916,0.0541540967731945,0.0875132542058843,0,0,0,0,0,0,0.00424566364993225,0.00412352941162566,0.00424566364993225,0.00412352941162566,0.0100960784310321,0.978815631995247,0.974113739630351,1,1,1,1,1,1,0.9981267578125,1,1,0,1,1,0.9975060546875,1,1,0,1,1,1,1,0.807378920055722,0.84515972687721,16,16,0.0555140583467916,0.124502269274664,0.00424566364993225,0.00424566364993225,0.0434910633467833,1,0.97166328125,1,0.985625,1,1,0.9783912109375,1,0.978125,1,0.806156428356228,0.68605144838556,16,89
0.485204363747302,0.489487979711337,0.265317233128877,8,16,17,64,0.9449259765625,0.946768359375,0.9329548828125,0.7397875,0.7327375,0.3554625,0.0518178571428572,0.0498343253968254,0.0578785714285714,0,1,16,17,17,0.16502519681183,0.165994139556278,0.32563479953615,0,0,0,0,0,0,0.0367448841585416,0.0359643257191181,0.0367448841585416,0.0359643257191181,0.245706894421393,0.382670335473636,0.416895564653117,0.978815631995247,0.978815631995247,0.925428316814279,0.92920160679186,0.9981267578125,0.9981267578125,0.8285564453125,0.9990625,0.9990625,0,0.9910228515625,0.9916302734375,0.8623994140625,0.9909375,0.9915625,0,0.9990625,0.9903125,0.978815631995247,0.925428316814279,0.0802825928262911,0.380444440077674,16,16,0.16502519681183,0.299722502181319,0.0367448841585416,0.0367448841585416,0.282934402474933,0.9981267578125,0.579003125,0.9990625,0.69875,0.9990625,0.9910228515625,0.84552265625,0.9909375,0.8284375,0.99,0.485204363747302,0.300241567627166,16,89
1,1,1,4,4,4,4,1,1,1,1,1,1,0,0,0,0,1,4,4,4,4.7999848948696e-05,4.79998489486962e-05,4.7999848948696e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,4,4.79998489486962e-05,4.7999848948696e-05,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,90
